pr_auc,roc_auc,f1,precision,recall,mcc,brier,threshold,tn,fp,fn,tp,cost_5fn_1fp,fold
0.1707878069584943,0.776369250771981,0.08,0.25,0.047619047619047616,0.08326711849049323,0.06986919707725146,0.5,290,3,20,1,103.0,1
0.21252720218687632,0.7896960832114416,0.08695652173913043,0.5,0.047619047619047616,0.13881396254571743,0.06432032752585268,0.5,292,1,20,1,101.0,2
0.09807094761977282,0.587542662116041,0.06896551724137931,0.1111111111111111,0.05,0.033215805321717994,0.07752471078676415,0.5,285,8,19,1,103.0,3
0.20209775300198346,0.7183626875407697,0.08695652173913043,0.5,0.047619047619047616,0.13876279068521113,0.06242578165608144,0.5,291,1,20,1,101.0,4
0.16342937587333772,0.6563926940639269,0.08,0.25,0.047619047619047616,0.08318119856730032,0.0674805223127249,0.5,289,3,20,1,103.0,5
